index,temperature,rainfall,humidity
8684,72.75,18.31,67.9
8685,40.43,22.63,69.59
8686,70.26,21.69,23.89
8687,37.88,144.87,54.96
8688,10.43,28.34,81.14
8689,26.75,93.55,49.9
8690,22.57,71.4,24.92
8691,51.36,110.1,38.19
8692,78.99,141.3,29.11
8693,31.66,136.94,21.32
8694,1.45,103.1,43.98
8695,62.27,92.87,58.68
8696,72.69,79.56,16.55
8697,115.54,172.38,64.34
8698,70.74,66.17,99.37
8699,56.54,51.87,96.77
8700,68.81,148.66,84.63
8701,111.35,71.95,33.97
8702,99.41,169.4,12.02
8703,38.76,65.58,85.02
8704,28.47,140.39,15.01
8705,31.52,9.02,28.51
8706,60.53,77.11,59.0
8707,89.29,68.65,26.05
8708,60.39,163.34,85.04
8709,8.14,193.41,79.94
8710,86.83,92.18,78.02
8711,96.72,164.97,83.45
8712,34.74,139.94,29.77
8713,79.7,193.48,75.6
8714,51.19,162.22,41.98
8715,106.69,15.5,70.02
8716,101.43,142.66,20.98
8717,63.05,107.1,73.5
8718,82.98,3.29,97.49
8719,106.0,50.26,13.92
8720,59.49,184.35,18.44
8721,37.59,185.21,21.13
8722,90.44,159.77,48.75
8723,26.41,196.36,36.17
8724,46.62,161.31,82.62
8725,103.89,2.04,52.64
8726,86.93,57.57,53.61
8727,48.46,6.12,74.53
8728,25.77,18.82,42.58
8729,42.72,43.77,41.79
8730,34.09,100.71,78.12
8731,21.13,169.51,80.2
8732,89.2,172.39,11.3
8733,30.25,123.24,22.94
8734,54.5,185.64,29.18
8735,46.3,100.01,41.64
8736,117.85,177.81,36.23
8737,46.93,90.81,70.17
8738,9.6,55.45,84.53
8739,10.78,183.28,27.29
8740,70.89,77.59,60.67
8741,71.92,100.68,43.1
8742,50.25,65.77,55.52
8743,51.82,132.57,65.87
8744,6.47,199.01,90.42
8745,61.99,5.1,27.31
8746,60.57,179.97,17.83
8747,17.95,0.79,66.45
8748,12.46,72.85,45.47
8749,14.83,33.72,24.66
8750,12.12,151.47,20.54
8751,73.16,10.12,60.3
8752,23.58,110.7,37.04
8753,30.17,58.99,99.77
8754,20.83,26.73,46.53
8755,114.94,154.36,29.11
8756,102.55,43.48,66.6
8757,27.66,44.74,31.98
8758,39.31,55.02,54.47
8759,25.19,117.35,53.43
8760,59.03,131.93,50.82
8761,2.35,3.52,81.65
8762,80.56,48.37,29.5
8763,62.78,86.19,91.39
8764,107.84,66.4,81.22
8765,19.73,176.83,39.98
8766,96.49,157.54,26.25
8767,95.04,125.18,35.16
8768,15.26,67.61,39.94
8769,47.83,140.13,60.12
8770,20.42,168.73,14.17
8771,30.57,118.97,92.29
8772,31.59,156.89,18.88
8773,66.75,149.82,35.13
8774,49.37,114.35,19.84
8775,113.73,62.44,33.1
8776,15.16,149.16,85.39
8777,116.84,41.36,65.37
8778,27.68,155.9,30.46
8779,92.74,160.91,88.46
8780,40.68,164.43,82.06
8781,17.17,94.58,77.83
8782,102.95,38.5,86.29
8783,37.06,19.94,65.77
8784,79.06,148.67,55.13
8785,67.97,177.25,43.65
8786,56.61,130.17,30.14
8787,59.5,28.83,60.17
8788,87.87,186.98,90.05
8789,10.53,197.82,63.46
8790,80.18,86.68,92.76
8791,107.5,118.97,42.12
8792,6.93,155.45,72.56
8793,16.88,147.28,68.38
8794,86.0,193.56,70.34
8795,52.47,22.98,68.05
8796,48.43,116.14,29.95
8797,16.44,138.39,22.92
8798,60.81,178.02,98.08
8799,15.19,174.82,14.08
8800,57.19,195.6,52.1
8801,91.63,102.42,48.26
8802,30.99,166.15,42.4
8803,57.69,85.46,80.38
8804,119.04,84.46,77.08
8805,82.4,50.67,91.47
8806,100.96,163.65,45.59
8807,49.78,197.16,60.78
8808,92.14,51.27,90.31
8809,4.86,11.23,99.45
8810,14.75,163.11,97.24
8811,24.37,124.05,74.61
8812,48.23,191.94,22.89
8813,101.49,50.45,12.09
8814,41.55,14.21,84.27
8815,78.55,98.49,85.68
8816,85.12,17.09,77.17
8817,70.34,52.36,35.19
8818,42.87,25.2,67.58
8819,69.25,44.83,38.46
8820,41.07,21.23,50.56
8821,10.06,190.78,44.42
8822,119.14,55.71,92.23
8823,15.26,88.78,31.07
8824,8.68,179.72,61.98
8825,105.42,135.46,42.49
8826,36.22,123.61,69.68
8827,78.04,141.11,60.81
8828,39.48,165.76,93.16
8829,46.97,175.53,19.15
8830,31.45,128.53,29.86
8831,41.17,178.0,78.97
8832,49.28,107.08,43.19
8833,86.45,55.46,24.92
8834,61.38,176.02,55.3
8835,113.23,108.29,68.69
8836,5.03,181.23,14.03
8837,60.37,8.03,36.25
8838,70.11,79.5,82.85
8839,110.42,189.56,56.82
8840,5.9,49.93,13.18
8841,68.82,188.31,35.38
8842,102.44,190.78,67.52
8843,29.03,176.43,27.94
8844,105.16,112.73,84.47
8845,2.29,129.39,70.89
8846,87.89,173.92,52.42
8847,111.97,155.18,92.41
8848,78.86,126.02,45.26
8849,52.68,196.45,31.16
8850,5.39,137.14,69.53
8851,110.41,195.1,61.6
8852,56.44,11.48,40.17
8853,3.48,27.79,40.93
8854,82.78,90.29,45.84
8855,57.82,76.98,36.2
8856,14.92,156.55,73.92
8857,25.71,32.12,68.62
8858,7.74,195.22,49.67
8859,68.92,63.01,45.81
8860,74.64,85.78,42.85
8861,60.69,54.95,35.51
8862,98.05,115.87,17.71
8863,103.32,11.73,34.14
8864,73.87,29.94,38.91
8865,1.53,149.16,59.29
8866,83.43,37.3,79.64
8867,50.16,47.1,45.61
8868,67.87,158.6,95.03
8869,77.89,18.66,84.46
8870,42.03,87.49,98.63
8871,110.05,4.61,88.86
8872,16.08,69.36,65.51
8873,80.58,139.8,63.86
8874,0.52,18.02,21.66
8875,110.96,177.67,75.02
8876,13.5,181.9,64.02
8877,11.39,21.0,55.62
8878,39.96,198.15,72.4
8879,44.83,59.51,49.96
8880,25.72,16.82,57.15
8881,70.21,1.01,45.85
8882,53.15,81.7,74.56
8883,4.1,125.96,88.89
8884,38.36,66.44,85.68
8885,97.25,167.34,80.74
8886,82.76,143.32,11.24
8887,86.98,70.03,92.07
8888,83.77,146.86,34.74
8889,37.32,188.1,89.92
8890,11.96,18.62,27.73
8891,32.7,61.22,49.57
8892,99.81,92.67,77.45
8893,117.66,99.6,67.63
8894,59.26,108.44,47.43
8895,1.16,60.13,71.08
8896,16.81,133.45,59.41
8897,38.65,129.02,34.82
8898,69.43,115.56,68.17
8899,9.01,22.75,28.38
8900,113.2,95.39,72.46
8901,43.81,71.25,10.28
8902,109.51,98.21,59.39
8903,93.66,184.37,46.1
8904,90.65,96.11,37.28
8905,72.81,2.8,56.41
8906,75.21,87.77,68.08
8907,76.56,164.13,96.88
8908,75.45,156.01,84.98
8909,66.45,102.68,74.54
8910,118.37,49.95,53.11
8911,87.87,93.02,45.29
8912,93.23,112.74,12.93
8913,104.7,199.97,42.32
8914,25.88,128.84,86.35
8915,10.06,138.85,44.56
8916,57.95,98.29,51.54
8917,61.69,70.9,34.47
8918,99.5,162.59,34.67
8919,53.25,98.99,15.57
8920,68.5,198.94,65.24
8921,63.25,91.42,50.33
8922,4.58,13.6,64.54
8923,73.83,136.52,59.22
8924,99.37,9.33,81.9
8925,18.9,50.1,77.59
8926,71.32,70.75,79.43
8927,71.23,147.9,54.93
8928,19.7,98.85,41.85
8929,14.82,5.73,94.01
8930,117.61,123.37,14.88
8931,47.25,82.29,23.74
8932,27.29,184.37,47.76
8933,20.56,99.91,65.26
8934,80.11,141.8,10.74
8935,73.13,43.77,74.74
8936,77.23,152.19,60.29
8937,10.56,144.19,53.62
8938,107.22,180.82,48.11
8939,46.71,6.76,56.75
8940,37.6,89.5,24.56
8941,55.48,135.83,19.78
8942,46.81,19.03,36.07
8943,103.63,82.12,73.86
8944,111.51,188.43,62.95
8945,36.41,87.19,53.21
8946,103.67,197.08,61.44
8947,93.78,11.37,60.33
8948,111.7,143.57,37.63
8949,29.49,116.2,18.77
8950,69.24,100.11,90.71
8951,32.95,194.17,63.99
8952,98.89,25.93,72.8
8953,0.64,179.2,51.76
8954,67.78,138.25,78.08
8955,40.7,51.8,62.6
8956,38.72,180.33,14.84
8957,77.39,85.86,90.11
8958,102.18,162.85,37.5
8959,73.1,77.77,22.41
8960,102.38,170.19,17.92
8961,31.75,127.33,74.84
8962,62.34,28.21,73.36
8963,54.06,129.93,73.01
8964,1.4,38.27,92.42
8965,66.82,82.38,41.4
8966,79.38,34.06,60.5
8967,71.03,4.4,65.75
8968,88.35,42.38,98.15
8969,68.56,107.27,38.11
8970,8.01,96.31,96.07
8971,13.97,100.3,23.39
8972,71.58,49.54,78.76
8973,33.0,137.03,66.96
8974,9.56,140.85,83.52
8975,51.55,71.59,12.58
8976,66.52,176.23,17.03
8977,39.45,128.8,16.27
8978,86.45,142.61,63.37
8979,77.25,55.47,64.26
8980,39.94,0.12,91.55
8981,90.58,173.08,52.08
8982,77.84,164.48,16.12
8983,76.49,24.64,28.86
8984,66.41,74.82,10.73
8985,1.37,132.27,79.9
8986,83.58,130.42,83.4
8987,45.13,172.07,99.81
8988,113.11,28.05,47.1
8989,98.16,85.99,11.74
8990,70.52,19.44,31.13
8991,30.26,77.92,62.9
8992,24.45,3.02,96.57
8993,40.85,179.65,19.32
8994,57.19,105.41,20.94
8995,35.53,169.96,73.16
8996,61.79,11.98,70.05
8997,19.84,45.49,32.55
8998,117.33,51.88,83.18
8999,12.95,77.34,21.59
9000,111.83,160.57,93.32
9001,109.63,77.31,28.09
9002,63.04,40.93,17.32
9003,86.99,13.0,40.56
9004,52.33,15.9,26.91
9005,75.6,152.01,57.42
9006,40.87,88.96,71.82
9007,36.14,145.24,54.18
9008,69.39,136.46,69.45
9009,59.78,27.07,42.84
9010,69.54,28.58,12.51
9011,34.4,151.07,97.67
9012,44.03,144.25,83.75
9013,10.07,75.61,16.61
9014,6.27,15.48,50.43
9015,30.41,2.42,67.15
9016,8.91,57.63,27.15
9017,12.45,1.84,62.02
9018,97.55,46.01,58.03
9019,4.66,83.9,28.74
9020,79.07,24.28,22.71
9021,32.71,20.86,78.31
9022,104.59,179.29,39.03
9023,58.2,117.09,31.96
9024,36.67,186.89,76.41
9025,62.12,69.17,76.25
9026,45.83,135.43,34.88
9027,67.72,40.94,88.53
9028,13.74,123.67,71.94
9029,119.64,25.92,41.12
9030,51.07,0.42,48.47
9031,41.79,186.31,75.4
9032,85.23,110.98,29.04
9033,43.67,185.39,52.19
9034,99.99,66.77,68.82
9035,54.51,65.56,58.55
9036,86.35,80.13,64.75
9037,12.89,141.21,59.16
9038,101.53,113.16,27.93
9039,88.29,185.07,46.92
9040,25.41,5.09,57.88
9041,17.43,141.64,80.21
9042,37.96,66.07,68.85
9043,117.13,36.05,48.39
9044,30.82,102.08,97.7
9045,54.74,101.01,19.7
9046,3.6,27.4,28.61
9047,47.67,40.38,40.72
9048,68.56,81.63,30.57
9049,114.37,81.76,66.29
9050,62.01,63.51,13.56
9051,98.29,29.71,25.97
9052,65.66,0.87,36.4
9053,4.89,194.05,71.5
9054,37.8,188.7,88.83
9055,69.07,96.73,81.86
9056,114.07,199.01,26.39
9057,103.1,134.73,60.89
9058,27.4,13.77,12.7
9059,26.41,23.54,37.95
9060,24.14,183.22,82.54
9061,110.7,126.01,51.1
9062,102.32,168.64,23.49
9063,92.99,179.65,49.47
9064,47.13,89.59,27.82
9065,60.53,9.71,45.39
9066,55.72,37.66,53.91
9067,30.41,13.31,41.46
9068,60.6,37.75,94.33
9069,3.66,82.11,60.63
9070,15.82,23.64,85.86
9071,106.39,33.35,78.47
9072,90.2,89.16,69.5
9073,50.74,68.03,54.72
9074,62.06,93.53,10.2
9075,44.4,85.83,65.21
9076,88.89,128.9,42.04
9077,94.1,187.44,20.6
9078,91.59,21.57,50.02
9079,86.71,19.85,76.2
9080,24.54,170.56,96.55
9081,40.56,101.28,43.67
9082,56.38,153.28,58.85
9083,39.7,43.08,86.61
9084,90.59,165.77,40.06
9085,39.52,184.77,22.8
9086,16.59,127.1,35.37
9087,47.88,21.18,90.92
9088,117.59,179.06,24.35
9089,27.11,158.5,39.63
9090,73.46,150.18,51.82
9091,51.96,7.35,86.24
9092,8.52,159.79,94.39
9093,58.55,27.59,48.32
9094,84.26,44.48,93.88
9095,61.59,115.43,24.53
9096,104.65,53.0,24.12
9097,34.67,132.27,95.43
9098,10.35,121.61,55.87
9099,112.39,21.63,26.73
9100,45.38,131.2,53.92
9101,69.17,184.79,80.49
9102,95.04,32.22,84.42
9103,38.92,119.41,87.76
9104,85.94,68.37,61.26
9105,16.25,91.92,88.03
9106,34.96,57.4,55.9
9107,17.37,70.83,64.64
9108,97.35,5.78,78.28
9109,26.72,196.31,48.29
9110,86.09,124.96,16.62
9111,113.2,100.14,41.51
9112,63.33,76.74,66.15
9113,64.8,107.87,27.31
9114,55.32,76.02,23.35
9115,39.11,71.98,36.38
9116,57.08,92.79,12.89
9117,72.34,55.2,76.91
9118,118.32,36.01,33.28
9119,112.53,111.32,21.18
9120,103.46,168.55,72.92
9121,106.7,30.57,85.86
9122,56.14,6.55,11.79
9123,78.89,49.36,31.02
9124,107.41,195.94,95.07
9125,47.15,165.75,44.67
9126,115.41,119.17,94.47
9127,49.89,185.85,34.68
9128,72.13,89.06,29.63
9129,85.18,196.66,29.27
9130,114.07,59.26,17.67
9131,29.35,48.06,90.68
9132,89.54,127.61,98.19
9133,62.5,75.63,95.91
9134,32.23,125.27,86.68
9135,93.19,61.0,86.22
9136,66.27,123.58,69.5
9137,79.32,55.15,84.36
9138,38.75,10.19,28.75
9139,57.75,182.43,44.91
9140,74.08,176.64,67.68
9141,48.59,194.16,88.73
9142,23.8,143.31,69.44
9143,115.4,136.54,85.51
9144,61.38,111.8,52.66
9145,88.07,25.19,74.56
9146,49.33,37.85,98.2
9147,42.62,57.89,23.81
9148,48.86,178.03,93.42
9149,49.1,34.59,57.01
9150,65.3,184.57,67.89
9151,65.22,104.56,89.01
9152,59.66,143.11,46.87
9153,16.17,22.05,47.68
9154,59.53,53.81,57.45
9155,20.29,191.7,11.72
9156,15.14,53.23,54.7
9157,111.92,59.3,36.2
9158,72.59,39.52,93.52
9159,79.14,25.81,17.9
9160,48.22,46.65,51.34
9161,109.08,128.47,95.27
9162,76.55,91.07,91.09
9163,92.3,110.75,73.12
9164,44.23,24.47,63.04
9165,115.2,160.42,35.27
9166,98.46,156.82,43.03
9167,102.47,4.32,18.11
9168,20.66,76.7,80.75
9169,32.52,13.75,39.15
9170,34.28,158.42,70.1
9171,32.51,147.45,42.18
9172,102.65,180.4,51.79
9173,3.83,47.28,59.95
9174,9.13,91.26,82.17
9175,32.87,36.9,29.0
9176,23.98,74.25,45.89
9177,27.82,104.45,21.71
9178,95.75,10.67,16.82
9179,67.58,142.97,64.42
9180,0.69,108.66,27.02
9181,51.52,165.79,15.38
9182,48.95,54.36,90.74
9183,13.67,180.66,58.09
9184,81.14,199.74,22.12
9185,84.25,183.86,14.81
9186,86.51,155.58,20.79
9187,87.42,162.47,52.42
9188,0.01,114.75,70.16
9189,114.47,38.03,67.72
9190,97.71,135.41,23.0
9191,108.48,142.55,67.01
9192,1.88,197.08,46.44
9193,112.06,108.26,51.83
9194,97.17,54.27,82.13
9195,100.47,136.73,39.92
9196,11.19,195.88,23.23
9197,88.65,35.44,88.61
9198,115.19,65.2,29.09
9199,81.43,108.38,36.46
9200,68.47,34.04,73.59
9201,113.48,4.44,71.52
9202,53.15,67.4,82.04
9203,71.92,173.07,26.55
9204,57.16,8.69,41.71
9205,111.94,85.79,21.33
9206,9.13,152.44,58.69
9207,60.13,190.64,36.33
9208,82.43,197.1,72.0
9209,95.03,84.39,10.03
9210,69.96,190.08,15.37
9211,109.07,7.08,48.93
9212,113.04,149.18,96.24
9213,7.72,128.55,90.18
9214,48.28,49.9,99.46
9215,2.82,101.46,47.51
9216,39.53,25.91,14.19
9217,64.42,174.32,37.54
9218,109.3,71.58,70.82
9219,101.59,125.21,22.16
9220,15.3,31.76,37.0
9221,11.16,41.23,15.05
9222,70.71,198.39,52.75
9223,63.85,150.62,28.8
9224,31.97,192.39,18.21
9225,107.93,59.17,47.01
9226,111.28,32.91,41.61
9227,48.31,100.61,58.38
9228,106.84,98.93,77.41
9229,46.07,34.99,20.13
9230,88.42,146.64,81.2
9231,57.11,72.36,12.37
9232,14.71,37.27,49.88
9233,111.35,66.4,62.87
9234,54.49,112.73,96.13
9235,88.14,145.29,61.65
9236,44.06,96.38,24.29
9237,2.27,105.12,56.58
9238,12.06,27.79,45.62
9239,59.55,182.94,53.14
9240,82.8,185.74,27.74
9241,40.17,136.69,55.07
9242,83.46,3.53,23.5
9243,83.84,107.41,76.96
9244,84.47,125.84,63.45
9245,59.1,198.93,17.07
9246,109.79,199.21,90.07
9247,58.7,171.52,65.47
9248,54.03,12.77,38.45
9249,23.93,190.66,14.11
9250,36.92,122.53,66.9
9251,5.08,160.18,43.61
9252,76.02,81.44,91.69
9253,29.82,63.93,13.14
9254,36.5,92.65,13.52
9255,92.5,29.37,95.44
9256,39.27,71.41,96.84
9257,29.06,171.52,12.5
9258,20.29,7.59,74.44
9259,92.98,30.18,29.93
9260,15.56,25.02,73.13
9261,54.45,80.62,88.19
9262,60.83,199.4,19.07
9263,82.49,34.67,31.49
9264,75.99,29.1,12.17
9265,97.29,183.01,13.94
9266,5.37,176.41,12.67
9267,35.57,6.45,82.06
9268,33.62,150.34,36.85
9269,17.52,131.09,54.39
9270,34.7,153.55,80.91
9271,37.17,98.9,54.54
9272,62.63,198.28,48.63
9273,79.64,8.77,11.04
9274,45.73,46.87,61.12
9275,86.34,79.31,21.23
9276,40.34,89.96,78.82
9277,34.83,184.27,33.2
9278,64.94,112.0,70.68
9279,2.85,9.02,68.16
9280,9.57,81.57,65.5
9281,50.16,83.3,34.03
9282,113.15,193.1,34.04
9283,86.58,119.84,87.67
9284,10.58,127.13,11.15
9285,101.56,142.65,26.34
9286,87.88,154.01,64.92
9287,73.31,127.01,83.53
9288,98.44,47.44,42.25
9289,48.49,174.81,68.81
9290,26.58,146.42,60.14
9291,61.44,148.37,15.81
9292,65.86,199.31,65.96
9293,64.6,160.51,83.25
9294,67.81,165.83,99.32
9295,113.84,190.28,12.67
9296,108.27,30.23,69.41
9297,105.09,99.55,47.31
9298,96.17,116.11,10.88
9299,113.21,65.86,65.29
9300,11.82,167.88,21.02
9301,31.81,152.48,44.07
9302,59.41,144.18,33.52
9303,101.58,199.43,42.5
9304,60.62,51.88,54.34
9305,89.76,147.09,42.33
9306,16.68,110.28,59.75
9307,30.29,62.6,31.48
9308,87.81,32.12,67.18
9309,19.77,179.18,86.84
9310,42.16,119.09,30.17
9311,31.78,164.99,55.71
9312,41.98,109.07,68.38
9313,85.0,44.0,60.82
9314,44.14,67.51,42.91
9315,66.63,76.31,67.8
9316,11.99,194.59,12.54
9317,96.6,1.13,43.29
9318,44.39,197.13,57.94
9319,77.82,196.09,11.86
9320,87.05,199.23,55.69
9321,25.16,95.32,68.88
9322,106.16,192.76,78.33
9323,73.95,79.12,20.2
9324,51.45,5.26,99.15
9325,21.88,44.87,64.56
9326,113.08,189.06,42.69
9327,90.61,2.75,32.42
9328,24.96,109.2,61.56
9329,40.53,15.12,89.35
9330,97.16,57.28,56.85
9331,83.48,17.62,69.53
9332,91.89,171.91,42.19
9333,52.94,118.21,44.93
9334,85.98,180.42,35.76
9335,46.38,137.67,73.51
9336,25.35,194.21,42.33
9337,75.92,101.98,27.16
9338,117.12,127.74,43.25
9339,37.27,115.26,86.84
9340,55.32,96.85,76.44
9341,80.88,169.19,40.12
9342,64.98,128.91,91.61
9343,101.21,160.26,16.73
9344,91.41,157.27,14.48
9345,7.0,38.21,21.47
9346,119.81,130.03,20.48
9347,90.29,39.93,17.91
9348,103.67,116.66,69.52
9349,78.14,135.49,64.08
9350,102.75,199.45,68.28
9351,13.49,6.11,71.95
9352,41.73,18.25,78.12
9353,105.17,15.41,28.65
9354,24.2,79.67,66.01
9355,9.39,164.32,62.2
9356,94.57,168.81,94.93
9357,100.26,147.4,30.91
9358,19.52,179.38,15.29
9359,102.52,64.57,68.81
9360,82.41,17.63,76.62
9361,62.41,11.63,35.49
9362,99.63,170.43,61.38
9363,50.31,146.09,15.36
9364,23.28,139.72,96.4
9365,34.18,67.94,19.89
9366,60.62,75.98,16.08
9367,63.76,191.62,13.97
9368,96.67,12.76,48.45
9369,94.96,154.75,18.74
9370,69.76,61.93,77.02
9371,93.69,7.81,90.9
9372,23.01,148.51,33.42
9373,6.01,66.18,66.59
9374,104.84,144.43,13.81
9375,9.07,141.53,44.79
9376,29.6,106.96,36.36
9377,83.44,155.47,30.58
9378,49.13,116.21,68.03
9379,105.16,57.33,21.72
9380,35.76,146.82,87.46
9381,1.42,117.83,69.84
9382,36.08,2.55,73.97
9383,69.37,180.33,94.18
9384,45.11,109.13,94.81
9385,64.18,173.73,59.65
9386,105.19,176.55,54.58
9387,109.5,88.99,40.18
9388,31.92,101.53,74.4
9389,55.46,83.15,58.44
9390,65.9,89.89,93.96
9391,113.89,179.03,31.48
9392,119.83,157.63,37.92
9393,28.25,25.31,38.45
9394,87.24,122.06,82.54
9395,45.36,199.18,18.91
9396,0.97,119.11,51.01
9397,1.11,157.17,48.48
9398,55.27,153.81,16.58
9399,58.6,70.06,46.97
9400,2.71,74.37,56.2
9401,82.43,144.82,15.86
9402,35.28,100.0,55.89
9403,67.19,114.11,96.33
9404,36.11,142.58,98.1
9405,20.06,155.52,57.85
9406,48.86,54.3,56.36
9407,27.87,29.36,35.7
9408,64.18,58.36,99.74
9409,23.86,101.51,34.68
9410,61.01,68.43,50.76
9411,18.89,113.67,10.26
9412,80.52,10.69,41.43
9413,90.47,101.95,16.43
9414,13.25,73.6,76.94
9415,56.14,106.93,60.49
9416,8.5,84.51,61.5
9417,71.78,56.85,35.79
9418,31.73,180.82,83.34
9419,63.31,36.95,10.29
9420,62.1,136.27,40.02
9421,110.92,184.93,69.35
9422,65.89,107.73,91.71
9423,69.96,175.28,31.12
9424,48.2,24.97,58.7
9425,113.89,98.76,58.42
9426,93.26,91.41,88.68
9427,34.25,1.62,14.55
9428,101.31,88.65,48.2
9429,51.89,73.81,26.42
9430,99.44,133.96,11.94
9431,98.75,187.67,23.23
9432,22.66,17.16,97.88
9433,84.14,65.5,29.34
9434,34.88,88.81,94.15
9435,35.7,91.04,28.47
9436,35.56,154.96,93.82
9437,87.07,88.68,68.92
9438,27.58,5.43,20.19
9439,0.11,142.02,62.37
9440,85.83,176.97,38.67
9441,20.54,102.78,44.48
9442,12.54,116.22,49.62
9443,28.5,32.59,48.04
9444,45.59,44.13,69.77
9445,57.11,47.03,79.15
9446,5.35,86.15,39.63
9447,116.47,185.63,93.19
9448,85.93,104.36,94.46
9449,38.78,38.42,13.66
9450,38.24,53.22,11.34
9451,53.83,76.8,48.26
9452,75.15,124.65,63.16
9453,17.56,88.01,35.01
9454,22.67,78.49,33.35
9455,103.13,112.95,71.05
9456,30.75,48.37,64.15
9457,45.62,15.78,25.04
9458,104.55,4.88,89.61
9459,79.58,50.25,71.2
9460,41.01,18.32,42.63
9461,82.04,67.27,71.53
9462,2.36,154.59,20.14
9463,88.28,143.26,52.14
9464,58.44,122.19,25.21
9465,97.58,170.5,13.73
9466,114.56,56.41,40.45
9467,111.09,177.01,23.57
9468,109.11,79.85,67.02
9469,61.46,80.18,70.67
9470,43.22,81.07,23.38
9471,55.8,19.62,12.22
9472,82.79,195.1,81.35
9473,106.08,27.7,10.19
9474,24.84,68.18,40.95
9475,110.18,63.86,54.51
9476,97.82,14.94,83.68
9477,117.46,30.45,85.47
9478,105.63,8.97,75.24
9479,33.59,58.48,32.25
9480,12.71,173.33,74.82
9481,13.47,67.89,32.19
9482,34.95,24.74,29.31
9483,73.7,129.14,59.24
9484,96.52,199.32,71.1
9485,107.91,46.46,14.77
9486,74.85,55.91,15.4
9487,0.68,194.37,80.58
9488,22.36,35.76,87.35
9489,11.97,102.24,64.4
9490,43.6,47.93,48.59
9491,60.16,186.47,86.08
9492,5.21,196.3,75.59
9493,41.82,162.94,62.16
9494,21.5,62.96,38.78
9495,77.65,80.7,27.82
9496,55.71,48.46,47.68
9497,59.44,178.15,35.81
9498,51.32,182.91,40.53
9499,114.72,83.77,56.41
9500,25.77,131.31,25.22
9501,62.0,33.11,82.56
9502,88.32,86.99,23.1
9503,66.82,126.3,53.29
9504,111.48,77.08,77.14
9505,45.36,71.52,53.65
9506,55.64,0.2,42.49
9507,10.62,160.86,52.74
9508,73.08,177.87,86.38
9509,34.59,193.89,99.14
9510,19.24,143.85,66.8
9511,65.34,109.76,81.41
9512,63.88,53.86,11.3
9513,9.1,199.86,89.23
9514,83.79,117.95,95.86
9515,74.85,136.23,61.77
9516,22.68,136.48,77.84
9517,56.33,169.05,56.15
9518,86.44,1.93,35.76
9519,63.53,44.05,86.7
9520,47.46,133.11,63.72
9521,38.68,179.03,62.14
9522,73.25,137.07,69.32
9523,112.69,82.7,87.04
9524,80.61,72.31,75.87
9525,8.97,147.59,29.0
9526,55.28,148.25,52.01
9527,106.9,121.41,98.23
9528,11.34,58.29,59.91
9529,118.67,185.03,94.44
9530,113.89,110.38,83.2
9531,9.39,158.1,69.94
9532,112.01,42.86,41.44
9533,43.58,68.81,37.39
9534,101.37,174.92,67.91
9535,50.21,10.02,48.93
9536,52.9,102.46,81.89
9537,76.11,96.34,78.44
9538,92.94,150.25,38.09
9539,4.05,56.38,73.25
9540,71.18,43.81,54.51
9541,22.41,185.23,39.1
9542,41.51,114.34,47.17
9543,41.76,20.94,90.58
9544,56.29,38.61,42.36
9545,40.1,199.77,35.87
9546,12.88,39.12,41.66
9547,17.48,122.1,29.32
9548,4.01,84.03,59.02
9549,56.43,177.12,23.27
9550,114.53,151.03,83.57
9551,13.88,119.39,30.3
9552,113.55,2.15,63.82
9553,88.0,175.96,21.25
9554,76.5,88.93,98.06
9555,77.43,186.32,50.91
9556,99.21,99.11,84.0
9557,12.83,138.84,79.18
9558,60.57,13.86,74.23
9559,83.65,149.03,84.46
9560,70.42,67.6,19.04
9561,99.93,70.27,71.06
9562,8.67,23.73,33.92
9563,82.88,29.37,80.73
9564,64.08,37.15,96.12
9565,45.5,65.64,91.13
9566,40.83,178.39,20.35
9567,74.5,73.65,43.26
9568,106.92,144.87,42.79
9569,59.54,16.55,21.01
9570,98.97,118.22,18.83
9571,48.26,96.38,44.64
9572,12.29,195.59,99.29
9573,7.38,169.24,61.2
9574,6.16,90.97,65.96
9575,45.62,155.03,52.39
9576,40.47,38.61,69.61
9577,86.15,112.47,96.1
9578,89.14,14.92,62.98
9579,6.1,69.62,15.85
9580,26.53,45.17,54.36
9581,32.91,143.78,99.35
9582,65.71,98.02,44.87
9583,17.34,150.21,63.45
9584,16.07,103.06,19.6
9585,113.25,17.3,22.71
9586,96.5,147.07,88.72
9587,21.68,166.65,37.03
9588,48.79,180.71,37.49
9589,42.67,114.4,44.85
9590,94.92,150.72,96.98
9591,61.23,150.41,17.6
9592,15.34,31.15,83.69
9593,88.68,32.84,40.74
9594,47.63,14.18,86.45
9595,31.55,63.98,99.26
9596,45.06,94.7,41.38
9597,59.73,199.58,21.64
9598,41.17,86.2,22.99
9599,29.03,145.25,78.29
9600,47.82,138.68,23.04
9601,2.3,40.9,33.44
9602,92.7,11.7,28.4
9603,20.51,109.2,42.01
9604,5.27,140.06,16.69
9605,78.44,199.65,87.11
9606,92.87,71.72,87.41
9607,97.66,179.27,47.16
9608,59.22,76.39,65.09
9609,24.64,137.88,67.78
9610,88.47,119.65,77.43
9611,83.97,10.6,56.86
9612,29.55,15.68,55.93
9613,108.41,4.15,66.82
9614,12.52,74.17,73.27
9615,117.92,149.16,41.2
